;ts;user;text;class;key
918;1486741001.000246;Overton;Next week I’m not in the office on Monday and Wednesday.;2;1486741001U0PSDKXHR
919;1486592127.0002446;Caenraenos;I will be at ACME again in the morning, and hopefully in the office for the afternoon.;6;1486592127U035AASB8
920;1486559629.000244;Celtaris;I will be leaving a bit earlier today (17.10) and will be in HO later.;1;1486559629U2Q4H6S4E
921;1486544111.000243;Gaelralis;tomorrow i will be absent for my moving in winterthur. there are good chances that I will be in the office in the afternoon.;1;1486544111U0HLAK1T6
922;1486542293.000242;Joragni;By exception, I'm here today.;7;1486542293U0K4J0613
923;1486538891.000241;Braddock;This morning I go to Stefan @ MomoLtd in Berlin and expect to be back somewhere in the afternoon.;6;1486538891U0CNKFT0A
924;1486536932.00024;Mamon;I will be in the office around 11 today. ;1;1486536932U27727KK8
925;1486485374.0002394;Caenraenos;I am at ACME from 1000 and will be doing home office prior to that, so not in the office tomorrow.;6;1486485374U035AASB8
927;1486478779.000236;Styrund;<@U036U40UC|leia> uploaded a file: <https://acmeinc.slack.com/files/leia/F424Z3ETW/haha1.gif|haha1.gif>;8;1486478779U036U40UC
928;1486478734.0002348;Styrund;Hi Back, I’m leia;8;1486478734U036U40UC
929;1486476848.000234;Vaerys;I am back;7;1486476848U0PLNK7EK
930;1486473381.000233;Braddock;Sorry I had to leave unexpected early today. I'll continue my daily work later in the afternoon from home. ;1;1486473381U0CNKFT0A
931;1486472606.000232;Gaelralis;i am 1-2 hours away for the new appartment.;1;1486472606U0HLAK1T6
932;1486457812.000231;Vaerys;No, oops sorry - the appointment has been moved to 1:45 - so I will be off for lunch and then continue working from home after the appointment;1;1486457812U0PLNK7EK
933;1486456799.000229;Vaerys;I will need to leave around 4:30 today, appointment with an ophthalmologist;1;1486456799U0PLNK7EK
934;1486454039.000228;Joragni;I'll be travelling to and from and be at ACME in Horgen this afternoon.;6;1486454039U0K4J0613
935;1486450040.000227;Styrund;I’ve forgot that my wife has a dentist appointment this morning, i may not make it on time for the daily;4;1486450040U036U40UC
936;1486450006.000226;Styrund;the unkown reason is an accident in Winterthur. The whole main station is closed down :wink:;8;1486450006U036U40UC
937;1486449745.000225;Furrow;My train is canceled from St.Gallen because of unknown reason. Hope to be in the office at 08.45.;1;1486449745U3V31A9M0
938;1486447893.000224;Balaemar;Good morning. I am in HO today;3;1486447893U035FRUCY
939;1486446577.0002232;Vaerys;Oh, thanks for the update laguna! Let me see what the train timings are;8;1486446577U0PLNK7EK
940;1486446253.000222;Joragni;The SBB tracks between Effretikon and Winterthur have been taken out of service indefinitely because of a train collision. I wasn't affected (I'm writing this at work) but any one taking the train from Zürich area to work can be expected to be delayed.;8;1486446253U0K4J0613
941;1486401894.000221;Torerne;I am in home office tomorrow morning;3;1486401894U035FRZHY
942;1486389685.0002198;Gaelralis;and back. :slightly_smiling_face:;7;1486389685U0HLAK1T6
943;1486389403.0002189;Taegarys;I’ll be doing home office tomorrow.;3;1486389403U25T408CS
944;1486388836.000218;Darnor;at ACME for the rest of the day;6;1486388836U1D7Q9J8M
945;1486386164.000217;Balaemar;Tomorrow I am in HO;3;1486386164U035FRUCY
946;1486382020.000216;Gaelralis;i am away for 2 hours. ;1;1486382020U0HLAK1T6
947;1486366285.000215;Mamon;Stuck in the traffic. ;1;1486366285U27727KK8
948;1486364359.000214;Joragni;I'm back from my holiday;7;1486364359U0K4J0613
949;1486120257.0002134;Baegar;i'm going to leave a bit earlier today (17:00).;1;1486120257U035J4RG4
950;1486119256.000212;Ryswell;I am not in office on Monday because I switched the day, but I will be in office next Friday instead;7;1486119256U2777Q7E3
951;1486038368.000211;Styrund;<@U036U40UC|leia> uploaded a file: <https://acmeinc.slack.com/files/leia/F3Z90UH7A/butwhy.gif|butWhy.gif>;8;1486038368U036U40UC
952;1486037649.00021;Overton;I’m not in the office on monday.;1;1486037649U0PSDKXHR
953;1486031399.000209;Caenraenos;Thanks guys, fingers crossed..;8;1486031399U035AASB8
954;1486030428.000208;Styrund;<@U036U40UC|leia> uploaded a file: <https://acmeinc.slack.com/files/leia/F40K3HZCP/deploy24.gif|At the Red Light>;8;1486030428U036U40UC
955;1486030282.000207;Mamon;Good luck!;8;1486030282U27727KK8
956;1486030243.000206;Caenraenos;Thanks everyone! :sweat_smile:;8;1486030243U035AASB8
957;1486030017.000205;Jaereron;:slightly_smiling_face: good luck !;8;1486030017U035G5WMS
958;1486029976.000203;Galeris;<https://media.giphy.com/media/MSf1b3vZVcvfi/giphy.gif>;8;1486029976U036SKV77
959;1486029975.000202;Caenraenos;lol thanks! :blue_car:;8;1486029975U035AASB8
960;1486029904.000201;Bernareon;Good luck dude and happy drifting! :sunglasses:;8;1486029904U035G74QE
961;1486029874.0002;Vaerys;All the best <@U035AASB8>;8;1486029874U0PLNK7EK
962;1486029845.000199;Caenraenos;I am off for longer than usual over lunch (driving exam): 1130 to 1430;1;1486029845U035AASB8
963;1485957447.0001972;Styrund;I’ll be doing HO on Monday, 6. Feb. in the afternoon;3;1485957447U036U40UC
964;1485953465.000196;Taegarys;I’ll be doing HO tomorrow;3;1485953465U25T408CS
965;1485865268.000195;Caenraenos;I will be offline from 13:45 to 15:15;1;1485865268U035AASB8
966;1485856488.0001938;Maehagar;"I'd like do HO tomorrow morning to wait for the plumber; will come to the office in the afternoon right after lunch";3;1485856488U278DLL2D
967;1485847151.0001929;Mamon;Very slow driving today. I most likely will not make it to the daily. ;1;1485847151U27727KK8
968;1485760570.000192;Styrund;have fun, greetings and  best wishes for the Brautpaar :slightly_smiling_face:;8;1485760570U036U40UC
969;1485758361.000191;Torerne;<@U035B8PRU> <@U035G74QE> <@U278DLL2D>  <@U1D7Q9J8M> and I are in Montenegro today and tomorrow for Idas Wedding. ;8;1485758361U035FRZHY
970;1485534342.00019;Joragni;30 January - 3 February I'm taking scheduled holidays. See you again on Monday, 6 February;2;1485534342U0K4J0613
971;1485418916.000188;Braddock;Today I’ve to leave around 15:30 and will continue to work at home.;1;1485418916U0CNKFT0A
972;1485358615.000187;Maehagar;I'd like to take the Thursday morning to find and complete some discussions with my homeowner, which for some reason refuses to communicate since the last year...;2;1485358615U278DLL2D
973;1485358377.000186;Darnor;I will be at MoonInc the whole day tomorrow but available between 11:30 and 15:00;6;1485358377U1D7Q9J8M
974;1485357294.000185;Celtaris;<@U035J4RG4> and I will be at ACME tomorrow morning (Tracking Workshop) and we will be back around 14:00.;6;1485357294U2Q4H6S4E
975;1485337980.000184;Braddock;I have an afternoon off today. See you all on Thursday.;2;1485337980U0CNKFT0A
976;1485337394.000183;Gaelralis;I will be absent on Thursday morning: a friend needs help for something.;2;1485337394U0HLAK1T6
977;1485330254.000182;Maehagar;Will be late for the daily, since I missed my train;1;1485330254U278DLL2D
978;1485327457.000181;Torerne;<@U035B8PRU> and I are at World Web Forum today.;8;1485327457U035FRZHY
979;1485327035.00018;Overton;I will have to leave a bit earlier today because of a doctors appointment.;4;1485327035U0PSDKXHR
980;1485325875.0001788;Baegar;as announced: HO today;3;1485325875U035J4RG4
981;1485325564.0001779;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1485325564U0K4J0613
982;1485241034.000176;Mamon;I will be in the office at 11 am today.;1;1485241034U27727KK8
983;1485183402.000175;Celtaris;I will have an appointment at the doctor tomorrow afternoon and will be in HO afterwards.;4;1485183402U2Q4H6S4E
984;1485179746.000174;Taegarys;I’ll be doing HO tomorrow;3;1485179746U25T408CS
985;1485176785.0001721;Furrow;<@U3V31A9M0|joech> has joined the channel;8;1485176785U3V31A9M0
986;1485162029.0001712;Styrund;I will be in Home Office this Friday afternoon.;3;1485162029U036U40UC
987;1485157284.00017;Maehagar;Good morning! Had to pick up some stuff at the post office but the queue was a tad longer than I expected, so I won't make it to the daily... ;1;1485157284U278DLL2D
988;1485155152.000169;Baegar;On wednesday I'm going to be in HO.;3;1485155152U035J4RG4
989;1485153399.000168;Balaemar;moin moin. as announced I am in HO today. At 8:15 I have an appointment at the school of my son and will be back at 9:30.;3;1485153399U035FRUCY
990;1484903101.000167;Myke;I'm later than expected. Some complication and I need to wait for some fax at the local agency office.;1;1484903101U0MGNKETU
991;1484899937.000166;Taegarys;I’ll be having an appointment at 4.30 and will therefore be leaving somewhat before 4pm;1;1484899937U25T408CS
992;1484899852.000165;Balaemar;On monday morning I have an appointment in my son's school about the switch to secondary school. I will be working in HO after that and be available soon after 9:00;1;1484899852U035FRUCY
993;1484899721.000164;Celtaris;I will have to pick up my daughter as she is ill. I will be in HO for the rest of the day.;3;1484899721U2Q4H6S4E
994;1484847190.000163;Ryswell;Next Monday is my day off instead of Friday.;2;1484847190U2777Q7E3
995;1484843837.000162;Myke;I need to go to BetreibungFishert to get a register for my permit application. Will be in the office about an hour later.;1;1484843837U0MGNKETU
996;1484843717.000161;Maehagar;I would like to be in HO tomorrow, - must wait for some furniture to arrive.;3;1484843717U278DLL2D
997;1484728525.00016;Varnolf;I’m on vacation this afternoon, Thursday and Friday;2;1484728525U07CL886M
998;1484726163.000159;Darnor;Didn't hear my alarm... Will be in the office about 30min late. ;1;1484726163U1D7Q9J8M
999;1484724781.000158;Myke;I'll be about 40min late in the office. Missed my train this morning and taking the 8 o'clock train. ;1;1484724781U0MGNKETU
1000;1484724076.000157;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1484724076U0K4J0613
1001;1484723082.0001562;Mamon;I have been having some abdominal problems last night and I am still feeling quite unwell. I have taken the medication and I will come to the office when it starts working - hopefully around 12 noon. ;5;1484723082U27727KK8
1002;1484659493.000155;Celtaris;I will be in HO tomorrow morning and have the afternoon off.;3;1484659493U2Q4H6S4E
1003;1484649859.000154;Styrund;I will be in HomeOffice tomorrow afternoon, because my boys have a Dentist Appointment and at 17:45 we’ll have «Elterngespräch» at the School.;3;1484649859U036U40UC
1004;1484646702.0001528;Taegarys;I’ll be having an appointment with the authorities after lunch and supposed to be back at around 2:30pm.;1;1484646702U25T408CS
1005;1484639502.0001519;Braddock;I run 5 min late. It takes a bit longer at the Ortho Team. ;4;1484639502U0CNKFT0A
1006;1484638235.000151;Maehagar;Good morning, - missed the train today, will probably miss the daily too. @Castor: I completed everything I had to do yesterday, except for one small regex. ;1;1484638235U278DLL2D
1007;1484636435.00015;Myke;hi team, I'll be doing home office today. Still not feeling well enough for long commute but well enough to do some work. Sorry for late notice.;3;1484636435U0MGNKETU
1008;1484582918.000149;Darnor;yes... :slightly_smiling_face: ordered a lot :slightly_smiling_face:;8;1484582918U1D7Q9J8M
1009;1484582296.000148;Celtaris;Again? :wink:;8;1484582296U2Q4H6S4E
1010;1484582206.000147;Darnor;will leave at 17:20 and be online again after 18:00. Post office...;1;1484582206U1D7Q9J8M
1011;1484570316.0001464;Taegarys;I’ll be doing home office tomorrow.;3;1484570316U25T408CS
1012;1484568181.000145;Styrund;I propably wont make it for the Daily tomorrow, coz my wife has a doctos appointment at 8.15;4;1484568181U036U40UC
1013;1484567758.000144;Gaelralis;"I have to leave early today (at 14:30) and will do HO the rest of the afternoon.

Also, I'll come around 10:00 tomorrow and will do HO during the first part of the morning.";3;1484567758U0HLAK1T6
1014;1484552387.000143;Baegar;I will be in Home Office on Wednesday (January 18th).;3;1484552387U035J4RG4
1015;1484505657.000142;Myke;Hi team, I'm feeling very bad with the cold, with headache, fever and cough. If I'm not feeling any better tomorrow I'd like to call in sick and do some work from home if I'm feeling better enough. ;5;1484505657U0MGNKETU
1016;1484290750.00014;Barler;<@U036SKV77> gueti Besserig!;8;1484290750U3LNBFS85
1017;1484289300.000139;Galeris;Hya all, unfortunately i'm not feeling nearly as well as I'd hoped, so I'll be in home office again today - <@U036U40UC>  <@U035AASB8> please contact me through screenhero as soon as possible so we can talk about how to continue!;5;1484289300U036SKV77
1018;1484288840.000138;Eliar;<@U3LNAQR8D>: <@U2777Q7E3> <@U035B8PRU> and I are in Brugg this morning for the annual meeting with NAB;6;1484288840U0A8NPHRD
1019;1484229656.0001366;Barler;I need to leave earlier today.;1;1484229656U3LNBFS85
1020;1484208074.000135;Styrund;I will be in Home Office Tomorrow (Friday the 13th… :evil: ) afternoon;3;1484208074U036U40UC
1021;1484207550.000134;Darnor;Im running 10' late;1;1484207550U1D7Q9J8M
1022;1484203498.000133;Braddock;I will arrive 6 minutes later at the office. In the late afternoon I will leave early to pick up a book in the library.;1;1484203498U0CNKFT0A
1023;1484201437.000132;Galeris;Hya all, feeling quite a bit better today but still not entirely well, so will be working from HO today.;5;1484201437U036SKV77
1024;1484200901.0001314;Balaemar;moin moin. As mentioned yesterday I am in HO today.;3;1484200901U035FRUCY
1025;1484155014.0001302;Maehagar;friday morning I'll have to come @11.00 - paperwork again...;1;1484155014U278DLL2D
1026;1484147747.000129;Celtaris;I will have to leave a little earlier today (after 17.00) and will be online again later.;1;1484147747U2Q4H6S4E
1027;1484123911.000128;Balaemar;Tomorrow I am in HO.;3;1484123911U035FRUCY
1028;1484123814.000126;Aegamarr;<@U3LNAQR8D|Aegamarr> has joined the channel;8;1484123814U3LNAQR8D
1029;1484122984.000124;Barler;<@U3LNBFS85|Barler> has joined the channel;8;1484122984U3LNBFS85
1030;1484119333.000123;Maehagar;Will miss the daily today, - didn't make it to the train in time;1;1484119333U278DLL2D
1031;1484116360.000122;Galeris;As some of you probably noticed I haven't been feeling too well the past 2 days, yesterday the cold finally got to me so I'll be staying home sick today;5;1484116360U036SKV77
1032;1484113218.000121;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1484113218U0K4J0613
1033;1484069358.00012;Torerne;I am at a meeting with Shopishop tomorrow morning, hope to be back by midday;6;1484069358U035FRZHY
1034;1484069087.000119;Braddock;Tomorrow afternoon I will be out of office for a meeting with MomoLtd.;6;1484069087U0CNKFT0A
1035;1484061499.000117;Darnor;I need to pick up something at my nearby post office. Will be gone at 17:30 and be online at 18:00 from home again.;1;1484061499U1D7Q9J8M
1036;1484059799.000116;Baegar;I'll have to leave a little bit earlier today, at about 17:20.;1;1484059799U035J4RG4
1037;1484038421.0001152;Mamon;Very poor driving conditions - my new ETA: 10:45 am;1;1484038421U27727KK8
1038;1484033689.000114;Olmomir;My alarm went off. Won't make it in the daily.;1;1484033689U0CN3AKDL
1039;1484032571.000113;Myke;I'll be a few min late in the office. Trains were delayed this morning because of the snow.;1;1484032571U0MGNKETU
1040;1484031824.0001118;Mamon;I will be in the office at 10 am today. ;1;1484031824U27727KK8
1041;1483966410.0001106;Taegarys;will be doing home office tomorrow;3;1483966410U25T408CS
1042;1483688668.00011;Balaemar;I feel better today but I am once more in HO;5;1483688668U035FRUCY
1043;1483688466.000109;Myke;The train is 10 min late because of the snow. I will be slightly late in the office;1;1483688466U0MGNKETU
1044;1483687732.000108;Mamon;Slow driving today - I won't make it to the daily meeting. ;1;1483687732U27727KK8
1045;1483686815.000107;Maehagar;Won't be able to make it to the daily, - had to visit the post office ;1;1483686815U278DLL2D
1046;1483686119.000106;Darnor;As announced yesterday I'm in HO;3;1483686119U1D7Q9J8M
1047;1483634332.0001054;Torerne;I will work from home tomorrow and need to leave at 3.15pm. ;3;1483634332U035FRZHY
1048;1483634253.000104;Darnor;Will be in HO until my expected delivery arrives. Will be in the office at latest at 11am.;3;1483634253U1D7Q9J8M
1049;1483631930.000103;Balaemar;I still have a cold with fever and feel bad. If not better tomorrow I will be in HO again.;5;1483631930U035FRUCY
1050;1483614496.000102;Torerne;I will leave a bit earlier today, my father is in hospital (again) with pleunomia.;1;1483614496U035FRZHY
1051;1483602667.000101;Balaemar;As announced I am in HO today.;3;1483602667U035FRUCY
1052;1483599357.0001;Braddock;I worked until very late in the night. I will arrive later in the office this morning. ;1;1483599357U0CNKFT0A
1053;1483598807.000099;Caenraenos;As announced I will not be in the office today and will have reduced availability.;2;1483598807U035AASB8
1054;1483539436.000098;Balaemar;I still do not feel better. To no one infect and in order to recover as quickly as possible I will work in the HO tomorrow.;5;1483539436U035FRUCY
1055;1483524207.000097;Braddock;I’ve to go to the office of the health insurance, expect to be back within an hour.;1;1483524207U0CNKFT0A
1056;1483516191.000096;Overton;I have to leave a bit earlier today for a doctors appointment, will be offline from 16-16.45 and I will continue my work from home afterwards.;4;1483516191U0PSDKXHR
1057;1483511514.000095;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1483511514U0K4J0613
1058;1483485621.000094;Braddock;In the morning, I have an appointment with the physiotherapist.;4;1483485621U0CNKFT0A
1059;1483428198.000093;Darnor;Due to late arrival I'll be 15min late... ;1;1483428198U1D7Q9J8M
1060;1483418924.000092;Maehagar;I'd like to take this day off - I don't really feel well;5;1483418924U278DLL2D
1061;1483413050.000091;Mamon;I just came back home after a long and tiring travel.  I am going to sleep now and I will be in the office around 11 am.;1;1483413050U27727KK8
1062;1483388944.0000901;Caenraenos;On thursday I am taking my daughter to the children’s hospital, and therefore probably out of office for the day. I will however be at my laptop and reachable when possible (i.e. during waits – it's a hospital).;4;1483388944U035AASB8
1063;1483290072.0000892;Drevyn;Happy New year to everyone. Please keep in mind, that tomorrow is still Sunday in the Canton of Zurich. No need to work. See you all on Tuesday.;8;1483290072U035B8PRU
1064;1483286473.000088;Caenraenos;Happy new year Ida!;8;1483286473U035AASB8
1065;1483286334.000087;Olmomir;Wish you all a happy new year :balloon::fireworks::confetti_ball: . I just landed in Zurich so Im back!;8;1483286334U0CN3AKDL
1066;1483044327.0000858;Celtaris;I have a day off tomorrow but I am available for ACME (working from home if necessary).;2;1483044327U2Q4H6S4E
1067;1483033092.0000849;Myke;I’m working from home tomorrow from 8am, to support ACME porsche testing on live;3;1483033092U0MGNKETU
1068;1482992268.000084;Celtheon;I'm working from home today. I'll be off between 12:00-14:00 and continue after 14:00.;3;1482992268U1RLS54MB
1069;1482975413.000083;Caenraenos;Fishere here. Will be in the office around 1000;1;1482975413U035AASB8
1070;1482973821.000082;Myke;I’ll be coming in a bit later today to catch some sleep.;1;1482973821U0MGNKETU
1071;1482935150.000081;Taegarys;Because of a docs appointment at 17.15, I’ll have to leave right after 16.15.;4;1482935150U25T408CS
1072;1482910341.00008;Maehagar;Lost my train, will be late for the daily... Sorry;1;1482910341U278DLL2D
1073;1482841049.000079;Maehagar;Coming back in ½ hour, - gotta love me some more of that sweet bureaucratic paperwork :unamused: ;1;1482841049U278DLL2D
1074;1482822970.000078;Celtheon;I'm on holiday 27, 28, and will do a home office on 29, 30.;2;1482822970U1RLS54MB
1075;1482820066.000077;Malaegor;I'm on holiday too, see you the 4th of january;2;1482820066U2D54KATU
1076;1482817830.000076;Joragni;I'm on holiday for the remainder of this week. See you again on 3 January.;2;1482817830U0K4J0613
1077;1482505892.000075;Balaemar;"It is a few minutes past 4 and leave like planed but not expected.
I wish you all wonderful miamiatmas days, a happy new year and for those who has - like me - good holiday. We will see again at 3 jan.";2;1482505892U035FRUCY
1078;1482501578.000074;Ryswell;I am on vacation next week. Merry X-mas and a happy New Year everyone :sunny::skier: :wine_glass: :gift:;2;1482501578U2777Q7E3
1079;1482488762.000073;Taegarys;I’ll be doing home office on tuesday 27th;3;1482488762U25T408CS
1080;1482480970.000072;Braddock;I come to the office, albeit later.;1;1482480970U0CNKFT0A
1081;1482476011.000071;Celtaris;I am off after lunch. For all the ones I miss (or already have missed...): Have a wonderful miamiatmas and a Happy New Year! :wave::wine_glass::champagne::pepperdance:;2;1482476011U2Q4H6S4E
1082;1482465612.0000699;Vaerys;I go and see the doctor and then remain at home. ;4;1482465612U0PLNK7EK
1083;1482443977.000069;Vaerys;I don't think the food I ate today agreed with me, stomach is acting up. If I feel stable tomorrow, I will be in the office otherwise I will work from home. ;5;1482443977U0PLNK7EK
1084;1482442642.000068;Braddock;Due to logistic problems (Marleen cannot bring me to the office), I will work at home. I’m available by phone, slack and email.;3;1482442642U0CNKFT0A
1085;1482425914.000067;Joragni;will be here tomorrow afterall. at least in the morning;7;1482425914U0K4J0613
1086;1482423909.000066;Maehagar;Unfortunately, being unable to accomplish what I had to yesterday, tomorrow I will be in the office at around 10 of the morning;7;1482423909U278DLL2D
1087;1482348614.000065;Maehagar;Tomorrow I'll be available only after the lunch - apparently the stadt of zurich has a problem with my Krankenversicherung, for some reason - which means yet more paper piligrimage. Yay;1;1482348614U278DLL2D
1088;1482334743.0000641;Myke;I’ll be doing HO tomorrow too, and tomorrow night for the migration.;3;1482334743U0MGNKETU
1089;1482334548.000062;Olmomir;as mentioned Monday in the daily, tomorrow I will be doing HO and won’t be available from 13h to 15h (:airplane:);3;1482334548U0CN3AKDL
1090;1482307396.000061;Taegarys;I will be unavailable today as from 11.30 to +/- 14.00 due to signing a contract for my son’s apprenticeship.;1;1482307396U25T408CS
1091;1482302941.0000598;Myke;I'll be about an hour late. Worked till 1:30am last night as the backup/restore process took very long time to complete.;1;1482302941U0MGNKETU
1092;1482301295.000059;Joragni;Exceptionally, I'm present today.;7;1482301295U0K4J0613
1093;1482239439.000058;Styrund;<@U036U40UC|leia> uploaded a file: <https://acmeinc.slack.com/files/leia/F3H1CDH8S/butwhy.gif|butWhy.gif>;8;1482239439U036U40UC
1094;1482238182.000057;Overton;I will have to leave a bit earlier today (around 4:15pm) but I will be back online at around 5pm and continue my work.;1;1482238182U0PSDKXHR
1095;1482221641.000056;Taegarys;I’ll be doing home office tomorrow as well as on Tuesday 27th. I’ll be in the office from Wed 28th to Fri 30th.;3;1482221641U25T408CS
1096;1482160339.000055;Eliar;I'm not working this week. See you guys on the 27th! Merry X-Mas.;2;1482160339U0A8NPHRD
1097;1482159235.000054;Balaemar;today i am off at 4pm ... in about 5min and on again in 1h;1;1482159235U035FRUCY
1098;1482155722.000053;Balaemar;I'll be doing HO tomorrow. I will maybe a bit later online because I have to go to a authority office at 8:00;3;1482155722U035FRUCY
1099;1482133362.000052;Braddock;I am on my way to the office, but I might be some minutes late because of an unfortunate event. ;1;1482133362U0CNKFT0A
1100;1481874375.000051;Eliar;I'm in Zurich this afternoon for a meeting with MoonInc;6;1481874375U0A8NPHRD
1101;1481873113.00005;Braddock;I go to the physiotherapist at 9:00. I expect to arrive at the office at 9:40.;4;1481873113U0CNKFT0A
1102;1481787313.000049;Mamon;I will be in the office at 10 today. ;1;1481787313U27727KK8
1103;1481780044.0000482;Eliar;I'm in Olten this morning for a meeting with MoonInc.;6;1481780044U0A8NPHRD
1104;1481707012.000047;Torerne;I have a meeting tomorrow morning in Zurich and will be doing home office before that. Back in the afternoon.;6;1481707012U035FRZHY
1105;1481693759.000046;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1481693759U0K4J0613
1106;1481648449.0000439;Taegarys;I’ll be doing HO tomorrow;3;1481648449U25T408CS
1107;1481612641.000043;Braddock;I'll be in the office around 9:15 due to a doctors appointment. And at 10:45 I've to go to the physiotherapist for about 30 minutes.;4;1481612641U0CNKFT0A
1108;1481528316.000041;Galeris;yeah crazy slippery today - my girlfriend fell and my tires slipped two or three times on the way to work!;1;1481528316U036SKV77
1109;1481526096.000039;Torerne;(* someone else fell, not me, but I had to wait for the ambulance as the guy couldn’t really move and was still lying on the street);8;1481526096U035FRZHY
1110;1481525723.0000381;Torerne;Run into Bike accident. Will be later. Bikers take Care!! Very slippery;1;1481525723U035FRZHY
1111;1481496173.000037;Braddock;I won’t be in the office on Monday. See you all on Tuesday.;2;1481496173U0CNKFT0A
1112;1481483652.000036;Drevyn;I will be in the office around 13.15;1;1481483652U035B8PRU
1113;1481475102.000035;Vaerys;And see you all next week! Have a great week!;8;1481475102U0PLNK7EK
1114;1481475093.000034;Vaerys;All the best <@U278DLL2D> :slightly_smiling_face:;8;1481475093U0PLNK7EK
1115;1481472253.000033;Maehagar;I'd like to dedicate this monday morning to some bureaucratic piligrimmage (kreisburo, krankenversicherung, etc.), that appears to be compulsory...;1;1481472253U278DLL2D
1116;1481269714.000032;Eliar;I'll have to leave a bit earlier today (ca. 16:40).;1;1481269714U0A8NPHRD
1117;1481269433.000031;Myke;I'm in HO today as planned;3;1481269433U0MGNKETU
1118;1481264412.00003;Balaemar;i am in HO today.;3;1481264412U035FRUCY
1119;1481213452.0000286;Joragni;Friday, 9 November, will my designated day off this week.;2;1481213452U0K4J0613
1120;1481209731.000027;Myke;I’m doing HO tomorrow too. Will be off for an hour in the morning to drop by immigration office;3;1481209731U0MGNKETU
1121;1481209400.000026;Taegarys;Tomorrow, I’ll be at HO after my docs appointment;4;1481209400U25T408CS
1122;1481207833.000025;Balaemar;I will be in HO tomorrow;3;1481207833U035FRUCY
1123;1481194480.0000231;Torerne;I am having half a day off tomorrow (Friday) afternoon.;2;1481194480U035FRZHY
1124;1481180789.0000222;Myke;I'll be about 40min late today. Some delay in earlier and I'm on 8am train.;1;1481180789U0MGNKETU
1125;1481118505.000021;Baegar;i'm in HO now.;3;1481118505U035J4RG4
1126;1481053356.00002;Braddock;Tomorrow morning I’ve a meeting at MomoLtd. In the afternoon I have to leave early to the airport. On Thursday and Friday, I’m with Fisher and nalah in Utrecht.;6;1481053356U0CNKFT0A
1127;1481039961.0000188;Taegarys;I’ll be having a docs appointment on friday morning and will be doing HO afterwards;4;1481039961U25T408CS
1128;1481039471.000018;Overton;I will have to leave a bit earlier on friday.;1;1481039471U0PSDKXHR
1129;1481039385.000017;Jaereron;I still have to be close to the bathroom and therefore will work tomorrow from my couch-office again;3;1481039385U035G5WMS
1130;1481038974.000016;Baegar;<@U2Q4H6S4E> and me will be in Horgen tomorrow until about 3pm.;6;1481038974U035J4RG4
1131;1481038916.000015;Styrund;<@U036U40UC|leia> uploaded a file: <https://acmeinc.slack.com/files/leia/F3AGNQABA/wtf5.gif|Holy Sh...> and commented: :smile:;8;1481038916U036U40UC
1132;1481038767.000014;Joragni;As an exception, I'll be present tomorrow.;7;1481038767U0K4J0613
1133;1481038377.000013;Styrund;I will be in HomeOffice on Friday Afternoon;3;1481038377U036U40UC
1134;1481007347.000012;Jaereron;I'm still not feeling well, but I try to do some work today ;5;1481007347U035G5WMS
1135;1481007211.000011;Braddock;I have to go to the fysio and will work at home the rest of the day.;5;1481007211U0CNKFT0A
1136;1480947985.00001;Gaelralis;I am on my way home. will do some HO later. cu tomorrow. :slightly_smiling_face:;3;1480947985U0HLAK1T6
1137;1480925947.000009;Caenraenos;Bruce is also sick today. Stomach flu all around...;5;1480925947U035AASB8
1138;1480922063.000008;Balaemar;"I will be in HO today. I am not well. The night from Sa2So I vomit the whole night and yesterday I was in bed with fever.
My todo's are setup 3 new request Forms for ACME.";5;1480922063U035FRUCY
1139;1480920289.000006;Caenraenos;Home office in the morning from my side: daughter sick and wife needs to go to the doctor. Will be in the office by midday.;3;1480920289U035AASB8
1140;1480920214.000005;Styrund;I’ll probably be a bit late, because my wife has an «emergency» Appointment with the dentist. I hope to get to the office around 9.30;4;1480920214U036U40UC
1141;1480885335.0000038;Caenraenos;Sorry to hear David and Volodymyr. Hope it is not too awful, and wish both of you a good recovery!;8;1480885335U035AASB8
1142;1480885225.0000026;Maehagar;I'm not feeling well neither, would like to take a day off tomorrow ;5;1480885225U278DLL2D
1143;1480883017.000002;Celtheon;I'm not feeling well today. I'll try to work tomorrow from home.;5;1480883017U1RLS54MB
1144;1480679446.000159;Taegarys;I’ll be having a day off on monday;2;1480679446U25T408CS
1145;1480607475.000158;Vaerys;I will be at home tomorrow (plumber visit) and will continue to work on file upload post element for Castor;3;1480607475U0PLNK7EK
1146;1480579366.000157;Braddock;I forgot to mention yesterday that I have a medical appointment and do HO the rest of the day. Sorry for the late announcement.;4;1480579366U0CNKFT0A
1147;1480493208.0001562;Taegarys;<@U035B8PRU> <@U035AASB8> and I will be with ACME this afternoon.;6;1480493208U25T408CS
1148;1480491811.000155;Maehagar;My girlfriend didn't feel well this morning, will be at the office at 09:30;5;1480491811U278DLL2D
1149;1480488782.000154;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1480488782U0K4J0613
